snapshot_id,account_id,snapshot_date,closing_balance
16802,82,2024-12-26,165501.35
150814,678,2025-01-04,276132.64
97238,445,2024-11-02,181976.59
116651,533,2024-12-21,472298.68
172187,768,2024-09-14,457423.95
51435,239,2025-01-19,364696.43
8582,46,2024-09-15,176462.83
125844,574,2024-09-06,24622.59
117145,535,2024-02-06,414621.44
115623,526,2025-03-08,114935.39
137600,621,2024-06-18,241006.75
161403,719,2025-01-18,424292.18
151804,681,2024-12-05,93083.87
37507,172,2025-01-31,54980.24
55217,257,2025-02-19,12934.98
50038,233,2024-11-29,458046.6
26253,124,2025-02-17,446284.2
39302,180,2024-09-04,105823.8
92955,427,2024-10-09,321941.0
158882,708,2024-10-27,42724.8
138748,625,2024-11-10,108778.16
107447,491,2025-01-14,62119.22
143287,644,2024-09-22,53680.12
104919,478,2024-11-21,391861.42
167697,745,2024-11-23,350910.61
111356,510,2024-07-26,394235.24
4114,25,2024-09-17,144561.05
98361,450,2025-02-18,369583.15
90654,415,2025-01-16,387829.73
92041,422,2024-12-12,342693.15
138478,623,2024-08-23,348448.53
51649,240,2024-11-15,27144.67
73268,337,2024-07-27,409016.52
22849,109,2025-02-17,363152.97
29967,139,2024-05-04,141748.43
149006,669,2025-03-09,18830.45
164444,732,2024-04-08,221139.22
16541,81,2024-10-05,150284.87
85631,393,2024-05-27,461340.59
89067,406,2025-02-10,274824.7
66956,305,2025-01-21,283287.94
98108,449,2025-01-18,408142.41
52965,246,2024-09-28,162236.52
13094,65,2024-12-03,122776.61
16332,80,2024-10-28,48430.53
30785,141,2025-01-02,502143.88
120218,547,2025-03-21,488805.0
141661,638,2024-01-14,144424.22
152503,683,2024-07-20,227661.82
1793,12,2025-03-23,276827.26
174340,777,2024-09-27,5566.92
23485,113,2025-03-06,82846.03
100196,456,2025-02-26,238528.76
4789,28,2024-10-31,359595.52
61491,283,2024-06-15,443641.81
31964,146,2025-02-09,174032.36
88559,404,2025-03-15,138059.67
36485,166,2025-02-03,472569.57
101286,462,2024-10-14,461069.45
130479,590,2025-01-12,229920.32
90009,412,2024-10-23,383740.7
147232,662,2025-03-08,507765.16
79192,366,2024-06-23,125683.8
64980,297,2025-01-23,208557.13
9522,50,2024-05-25,159175.38
152328,683,2024-01-27,233937.73
61068,282,2024-07-10,339092.55
128612,584,2025-01-04,480232.72
140769,633,2025-02-10,317974.96
140867,635,2024-12-01,175317.19
16156,80,2024-05-05,51867.24
107538,492,2024-04-08,258976.73
57318,266,2024-11-06,236967.04
114545,521,2024-12-10,260180.41
149831,675,2024-10-16,389711.53
98218,450,2024-09-28,368968.22
33146,150,2024-09-22,383226.02
175834,784,2024-05-17,158474.44
165182,733,2025-02-24,413565.93
148443,666,2024-12-29,220117.71
134622,606,2025-01-22,400397.28
121700,552,2025-03-15,140039.03
50799,236,2024-10-17,466257.25
10057,52,2024-05-22,257206.26
103833,474,2024-04-09,172230.2
41387,190,2024-09-17,146859.14
64357,295,2024-06-01,537627.36
169771,758,2025-01-28,412737.62
137019,619,2024-09-06,421914.22
156563,697,2025-01-15,240376.84
129566,587,2024-11-15,192717.0
74276,341,2024-06-03,341321.0
167291,743,2024-10-27,117736.15
29635,138,2024-07-05,357926.62
84396,386,2025-02-03,153950.51
152656,683,2024-12-20,211576.67
64945,297,2024-12-19,206170.25
43157,198,2024-06-08,16111.76
17804,87,2025-03-27,320374.57
157699,705,2024-03-17,156008.42
105896,483,2025-03-06,121007.75
118767,541,2024-07-13,270527.92
88404,404,2024-10-11,138573.45
160457,715,2024-11-28,263384.41
144202,649,2025-01-29,273401.35
148780,668,2024-09-01,341588.51
142979,643,2025-01-06,300693.59
82671,379,2024-10-11,357581.89
174937,779,2024-08-25,334667.68
44656,205,2025-01-30,286894.28
125926,574,2024-11-27,32268.41
38059,174,2024-12-29,181472.55
97611,446,2024-10-01,323140.93
101293,462,2024-10-21,452861.19
55928,261,2025-01-08,198743.43
66482,303,2024-10-20,151624.53
27264,127,2024-11-14,384183.47
102243,468,2024-05-21,26641.79
108562,496,2025-03-28,491227.67
179843,800,2024-05-30,75245.03
21621,106,2024-06-03,133915.53
46384,214,2024-08-29,312936.15
69949,321,2025-03-03,308043.29
156401,695,2025-03-10,59959.91
131869,595,2024-05-16,384922.46
163397,727,2024-05-05,483889.49
89975,411,2025-03-10,170261.41
104125,474,2025-01-26,192020.78
10119,52,2024-07-23,249812.82
171015,765,2024-06-28,495366.3
39201,180,2024-05-26,94029.35
41444,190,2024-11-13,155599.86
155790,694,2024-08-15,11309.05
1577,10,2025-03-27,166050.24
130740,591,2024-09-30,457977.01
128544,583,2025-02-04,61492.53
22495,108,2024-06-26,342942.09
107416,491,2024-12-14,59280.85
20469,101,2024-08-11,255321.01
151112,679,2024-10-12,192279.46
158991,708,2025-02-13,15068.01
13611,69,2024-03-04,289875.91
57402,266,2025-01-29,194425.15
45356,209,2025-01-26,216438.16
12872,64,2025-02-22,293733.58
138188,622,2024-11-27,132114.92
64197,293,2025-03-05,258903.08
12573,63,2024-08-23,101633.89
33415,152,2025-03-31,503799.48
43532,200,2025-01-30,177080.09
13925,69,2025-01-12,339081.74
111284,510,2024-05-15,371231.61
57237,266,2024-08-17,206459.07
65446,300,2024-03-16,39526.29
117085,534,2025-03-08,182971.07
2506,16,2024-08-12,423626.22
118576,540,2024-09-22,404034.59
142992,643,2025-01-19,289491.43
26501,125,2024-11-07,350480.76
73249,337,2024-07-08,417768.71
58232,268,2025-02-23,300712.97
82357,375,2025-03-18,192685.9
40994,188,2025-01-28,106070.72
104157,474,2025-02-27,188920.04
118294,538,2024-12-17,428160.71
32068,147,2024-03-10,6472.87
73684,338,2024-10-21,283180.23
62194,285,2025-03-24,82733.17
6580,37,2024-05-17,13811.13
44959,208,2024-04-28,96233.9
42497,195,2024-09-04,69104.17
112446,513,2024-10-06,47489.65
12457,60,2025-02-20,374065.78
164512,732,2024-06-15,213712.65
85080,389,2025-02-13,118054.35
81038,371,2025-02-15,100091.74
155333,693,2024-07-29,38269.1
64828,297,2024-08-24,196775.36
31463,145,2024-12-19,359934.41
28503,131,2025-03-05,186003.3
153531,686,2025-02-14,178543.99
950,4,2025-01-01,60107.21
174688,778,2025-01-14,31173.74
140110,630,2025-02-14,76382.26
125126,571,2024-12-28,190756.56
86731,396,2024-07-15,304952.86
106201,486,2024-09-13,32896.48
148584,667,2025-03-11,449212.83
132164,595,2025-03-07,428558.28
73889,339,2025-01-19,53209.66
61434,283,2024-04-19,455962.92
1347,8,2024-12-19,496798.45
113595,518,2025-03-15,409925.63
108636,497,2024-05-05,31711.21
84587,387,2025-01-25,414057.33
175965,784,2024-09-25,191104.86
52975,246,2024-10-08,168682.37
95245,436,2025-02-22,58455.34
17315,85,2024-10-30,328434.79
70429,323,2025-03-21,44518.71
43495,200,2024-12-24,173272.09
7719,43,2024-08-12,70910.98
83642,384,2024-12-23,132318.21
48234,224,2024-11-15,153768.81
13360,67,2025-01-26,447013.21
75751,349,2024-02-28,368526.33
110439,507,2024-05-03,158767.34
173639,774,2025-01-18,410010.6
117615,536,2024-06-10,180502.37
3208,18,2024-11-28,119527.79
36404,166,2024-11-14,449506.77
40088,184,2025-03-12,462183.09
68024,310,2024-12-10,345208.59
153702,687,2024-12-02,44565.18
103123,471,2024-11-06,97142.5
63010,289,2024-12-08,119236.3
164741,732,2025-01-30,198349.2
43333,198,2024-12-01,20605.62
98727,451,2024-12-13,505999.71
126494,576,2025-03-01,32321.88
136847,618,2024-11-23,138231.83
174689,778,2025-01-15,30524.02
16315,80,2024-10-11,37998.69
142298,639,2024-12-20,392241.86
169948,759,2024-11-29,268022.2
136583,616,2025-02-05,536316.96
87768,400,2024-11-16,495615.54
3174,18,2024-10-25,121947.36
140820,634,2025-03-10,204939.16
120864,550,2024-06-28,311215.26
26323,125,2024-05-13,344582.04
86852,396,2024-11-13,344466.51
83476,383,2025-03-09,511494.29
36896,169,2024-12-18,265965.53
132247,597,2024-01-27,466343.23
83852,385,2024-06-22,336126.57
178173,792,2024-04-14,392817.15
168768,750,2025-03-25,424637.79
27896,130,2024-05-14,430791.72
30102,139,2024-09-16,106698.39
150068,676,2024-05-11,381743.51
125117,571,2024-12-19,192953.62
18390,90,2025-01-08,116667.55
15545,76,2025-02-28,511664.21
4314,26,2024-08-31,474220.68
40332,186,2024-02-18,248615.34
23545,114,2024-07-16,26024.79
180047,800,2024-12-20,88472.99
11555,58,2024-09-04,47717.71
107313,491,2024-09-02,58668.16
110509,507,2024-07-12,160309.29
70212,322,2025-01-17,22915.09
76468,351,2024-04-25,118605.35
122381,555,2024-10-31,139012.59
152415,683,2024-04-23,235311.29
8369,45,2024-11-02,242131.66
46231,213,2024-11-26,443793.43
157033,699,2024-11-15,1794.57
128842,585,2024-09-09,411039.51
152672,683,2025-01-05,214427.38
3051,18,2024-06-24,148693.4
175757,784,2024-03-01,141747.22
151558,681,2024-04-03,50430.23
172266,768,2024-12-02,444685.42
25789,123,2024-12-25,41150.36
36920,169,2025-01-11,266075.07
80857,371,2024-08-18,99154.06
121597,552,2024-12-02,142814.53
17538,86,2024-08-19,354793.62
11688,58,2025-01-15,58311.41
103917,474,2024-07-02,183104.93
90838,417,2024-09-02,150203.91
18634,91,2024-08-17,242798.87
108605,497,2024-04-04,31461.01
133211,599,2025-02-19,153160.3
115208,523,2025-02-26,205711.17
144428,651,2024-03-08,357853.83
80152,369,2024-07-01,256938.56
517,2,2025-03-07,226334.91
160371,715,2024-09-03,324598.57
156464,696,2024-12-28,450324.08
117114,535,2024-01-06,388800.62
145965,656,2025-03-27,383590.29
3228,18,2024-12-18,132211.39
132591,597,2025-01-05,404941.98
53337,248,2024-07-11,274538.81
165451,735,2024-12-14,458495.15
85806,393,2024-11-18,466592.54
58988,271,2025-03-21,239635.52
28410,131,2024-12-02,184777.93
175557,781,2025-01-13,12157.6
98746,451,2025-01-01,502914.82
80492,370,2024-08-10,12626.06
142639,640,2025-01-04,412104.44
184,2,2024-04-08,213132.91
96796,442,2025-03-23,401272.25
176729,787,2024-04-03,84309.19
66655,304,2025-02-23,145527.47
41837,191,2024-12-20,108450.46
49467,228,2024-07-01,211605.15
67456,308,2024-08-30,64477.94
149262,671,2024-12-28,108224.61
178372,792,2024-10-30,399681.37
64202,293,2025-03-10,265233.22
56989,265,2025-02-09,67072.86
127434,579,2024-12-27,44656.76
61535,283,2024-07-29,432711.67
174768,779,2024-03-09,283614.85
62596,287,2024-06-07,410323.97
40727,186,2025-03-19,308807.18
104346,475,2024-12-04,132725.79
40014,184,2024-12-28,450583.26
118619,540,2024-11-04,381069.37
53279,248,2024-05-14,246493.02
146114,658,2024-07-22,155598.77
31331,144,2025-02-21,340501.37
112779,514,2025-03-31,87508.24
47904,222,2025-03-14,128644.41
140326,632,2024-12-15,316894.52
142584,640,2024-11-10,443461.98
18336,90,2024-11-15,105034.02
179662,799,2024-12-15,447140.24
76547,351,2024-07-13,133500.33
34284,156,2025-03-26,363623.26
81578,373,2024-09-02,64911.82
78530,362,2024-09-02,341357.35
168293,749,2024-05-17,95291.71
90059,412,2024-12-12,403330.12
47580,220,2025-02-05,150277.79
17549,86,2024-08-30,357554.2
102669,469,2025-01-07,228228.34
1415,8,2025-02-25,502443.48
69773,320,2025-01-02,490913.05
138462,623,2024-08-07,363157.2
112391,513,2024-08-12,58730.29
163086,726,2024-08-17,324388.13
163791,728,2024-12-31,345130.31
152697,683,2025-01-30,217850.36
162023,722,2025-01-15,355335.29
78104,360,2024-05-19,168341.04
170930,764,2025-03-24,175607.14
89729,410,2025-02-14,134124.58
135894,612,2025-01-19,109737.49
170854,764,2025-01-07,155232.06
43697,201,2025-01-09,483417.32
26828,126,2024-08-06,7605.81
55835,261,2024-10-07,208631.84
78030,359,2025-03-29,155640.49
144041,649,2024-08-21,263255.88
75527,348,2024-10-13,343094.81
32386,147,2025-01-22,8393.96
23456,113,2025-02-05,63150.86
29829,138,2025-01-15,357224.09
113648,519,2024-02-24,50091.74
105003,478,2025-02-13,374193.44
148952,668,2025-02-20,325449.12
97936,448,2025-01-18,326060.64
9834,51,2024-10-14,86229.0
90768,417,2024-06-24,147318.57
154439,690,2025-01-30,118471.87
154203,689,2025-01-06,433257.53
110387,507,2024-03-12,149486.54
146086,657,2025-03-06,319662.84
22388,108,2024-03-11,365940.71
126461,576,2025-01-27,60809.49
179809,800,2024-04-26,79501.26
89276,407,2025-03-28,411059.82
15724,77,2025-03-30,6601.18
171663,766,2025-02-25,69870.7
162592,725,2024-06-05,510903.49
95803,438,2024-09-07,8133.59
173794,775,2024-05-25,244247.13
3358,19,2025-03-29,315107.74
46118,213,2024-08-05,438969.92
40295,185,2025-03-21,71692.8
157646,704,2025-02-10,387779.51
112532,513,2024-12-31,36785.71
37895,174,2024-07-18,256326.02
63620,291,2024-11-22,410.35
132252,597,2024-02-01,469480.96
125429,572,2025-03-12,354340.49
153414,686,2024-10-20,182912.99
9160,48,2024-06-20,497400.86
15381,76,2024-09-17,481627.32
130398,589,2025-02-26,475271.66
103176,471,2024-12-29,88415.6
172965,772,2024-08-25,506713.56
67480,308,2024-09-23,50348.63
155743,694,2024-06-29,27567.46
125392,572,2025-02-03,351594.8
30926,143,2024-04-21,203359.64
166966,742,2024-08-21,363234.61
161127,717,2025-02-28,173566.14
119426,544,2024-02-23,170195.5
80425,369,2025-03-31,229881.83
56786,265,2024-07-21,99840.94
175981,784,2024-10-11,197794.41
26838,126,2024-08-16,4069.79
21676,106,2024-07-28,132235.33
138617,623,2025-01-09,369299.04
132653,597,2025-03-08,401241.01
83117,382,2024-11-17,249749.56
135463,610,2025-01-27,168102.78
160441,715,2024-11-12,266334.19
17539,86,2024-08-20,355715.2
20424,101,2024-06-27,274925.85
125580,573,2024-08-01,215368.96
56346,262,2025-02-23,260891.54
59006,272,2025-02-18,176910.61
179067,797,2024-11-25,319351.2
29897,138,2025-03-24,371911.93
30143,139,2024-10-27,118241.82
79557,367,2024-04-17,55157.74
60759,279,2025-03-30,282118.23
127932,581,2024-06-30,84245.61
176363,786,2024-05-29,414549.78
109955,504,2025-01-29,404374.51
4148,25,2024-10-21,146511.75
32,1,2024-12-10,263445.26
165330,734,2025-01-17,128123.76
13898,69,2024-12-16,343626.36
10614,53,2025-01-02,22062.64
3176,18,2024-10-27,118438.05
98174,449,2025-03-25,402034.54
177523,790,2024-09-06,60995.86
97262,445,2024-11-26,181023.64
6764,37,2024-11-17,11298.4
58975,271,2025-03-08,236738.91
120822,550,2024-05-17,319882.47
95961,438,2025-02-12,60760.59
158352,706,2024-11-22,256687.16
105695,481,2025-01-22,116444.9
174287,777,2024-08-05,7784.92
167567,745,2024-07-16,366881.09
104460,475,2025-03-28,142404.01
22070,107,2024-07-21,15783.58
135882,612,2025-01-07,116681.36
40486,186,2024-07-21,289513.33
50161,234,2024-06-16,390498.51
83969,385,2024-10-17,330689.15
86832,396,2024-10-24,340783.3
173408,774,2024-06-01,439657.3
14913,75,2024-06-18,222412.71
172758,772,2024-01-31,482184.71
72351,332,2024-09-25,289689.8
70282,322,2025-03-28,41289.47
39680,182,2024-11-23,154922.73
158174,706,2024-05-28,252627.01
156680,698,2024-04-25,207494.88
33569,153,2024-09-19,355387.66
135317,610,2024-09-03,162238.24
47308,217,2025-02-25,95990.55
140011,630,2024-11-07,67511.1
36940,169,2025-01-31,269833.54
130050,588,2025-03-11,66116.52
45790,212,2024-08-28,270388.27
70067,322,2024-08-25,42571.18
8053,44,2024-08-30,152077.11
103265,471,2025-03-28,72355.89
124736,567,2025-03-22,378549.95
162987,726,2024-05-10,308095.98
167228,743,2024-08-25,109231.05
64736,296,2025-02-08,470099.03
142974,643,2025-01-01,309333.85
134065,605,2024-05-15,497585.78
77136,353,2024-10-04,304245.47
42335,195,2024-03-26,60195.49
75897,349,2024-07-23,417078.69
90834,417,2024-08-29,148869.67
176250,785,2025-01-29,141832.8
94226,433,2024-11-03,12290.8
160976,717,2024-09-30,177099.1
11472,58,2024-06-13,28655.99
102652,469,2024-12-21,227746.65
24789,119,2025-03-31,174624.17
148479,666,2025-02-03,208878.23
150855,678,2025-02-14,291706.17
85280,390,2024-12-21,285692.65
121356,551,2025-03-03,94479.36
155722,694,2024-06-08,29056.09
112872,516,2025-03-14,300499.52
114813,522,2025-02-18,146359.59
159998,714,2024-11-07,404302.6
40767,187,2024-09-07,462144.47
144592,651,2024-08-19,355201.68
134488,606,2024-09-10,387916.76
8682,46,2024-12-24,189999.4
51473,239,2025-02-26,383938.07
151851,681,2025-01-21,106614.62
110620,507,2024-10-31,148676.96
26823,126,2024-08-01,6194.24
68564,314,2025-01-02,2509.39
37301,171,2024-12-06,400695.05
4625,27,2024-11-21,54242.21
101232,462,2024-08-21,468127.45
68885,317,2024-11-27,260689.79
147811,665,2024-05-03,343488.23
81857,374,2024-03-16,220581.01
80519,370,2024-09-06,10566.78
155192,692,2025-01-14,413462.13
110816,508,2024-06-18,81264.13
164821,733,2024-02-29,424693.81
109781,504,2024-08-08,392511.88
7417,42,2024-09-19,393687.27
84989,389,2024-11-14,95308.03
77344,354,2024-08-05,140276.44
145381,654,2024-05-22,485784.81
82499,377,2025-03-16,165082.26
8677,46,2024-12-19,193513.6
162436,724,2025-01-02,408065.01
101206,462,2024-07-26,462677.07
81337,372,2025-01-21,551685.22
98397,450,2025-03-26,382828.15
19671,98,2024-09-28,222791.67
7708,43,2024-08-01,71685.76
25707,123,2024-10-04,33296.68
96668,441,2025-03-21,264165.19
70938,326,2024-12-28,82132.63
34290,157,2024-12-26,183060.43
73654,338,2024-09-21,268756.31
36151,166,2024-03-06,487536.18
148120,665,2025-03-08,320719.76
37704,173,2024-11-27,304059.59
33298,150,2025-02-21,424337.45
49073,227,2024-07-07,33673.03
67794,309,2025-02-23,313373.35
14570,74,2024-05-12,159638.8
63570,290,2025-03-26,446425.94
207,2,2024-05-01,208945.14
97779,446,2025-03-18,291756.46
71593,329,2024-07-25,465374.89
74988,344,2025-01-28,43088.64
17550,86,2024-08-31,355477.2
93852,432,2024-04-16,32778.7
65396,299,2025-02-24,144004.56
17961,88,2025-03-08,150549.66
117957,537,2024-12-29,65861.47
143348,644,2024-11-22,58729.94
91044,417,2025-03-27,185520.78
143019,643,2025-02-15,282971.37
153250,685,2025-03-19,406429.1
44993,208,2024-06-01,85559.22
89704,409,2025-03-25,37788.83
1055,5,2025-01-09,46166.18
155884,694,2024-11-17,0.0
68193,311,2025-02-02,38593.18
44560,205,2024-10-26,270406.45
53492,248,2024-12-13,263502.96
10303,52,2025-01-23,243246.9
177415,789,2025-02-07,461295.63
65648,300,2024-10-04,31735.14
68545,313,2025-03-30,339875.34
11515,58,2024-07-26,31604.38
159654,713,2025-02-10,500833.04
44754,206,2025-03-15,344586.34
5458,31,2024-09-12,397005.18
53457,248,2024-11-08,261424.53
141270,636,2025-02-01,419844.86
117120,535,2024-01-12,397738.13
97659,446,2024-11-18,319102.77
84490,387,2024-10-20,408010.9
842,3,2025-02-28,56827.15
151099,679,2024-09-29,199477.13
139004,627,2024-11-29,246419.72
96858,443,2024-09-29,225301.83
47064,216,2024-11-01,359727.91
142193,639,2024-09-06,379549.22
65539,300,2024-06-17,58551.27
133358,601,2025-03-05,12516.1
178876,796,2025-01-09,434525.07
103544,472,2025-01-20,68274.41
4542,27,2024-08-30,47568.53
117663,536,2024-07-28,197213.28
97661,446,2024-11-20,321830.14
110202,506,2024-10-14,283939.64
42111,192,2024-12-06,196816.91
86202,394,2024-10-13,107297.25
75191,345,2025-03-09,34798.16
46426,214,2024-10-10,319315.36
105967,484,2024-10-30,221402.62
137420,620,2024-12-11,163739.93
50916,236,2025-02-11,463536.35
167829,746,2025-02-21,346017.44
126069,575,2024-09-06,417464.34
95763,438,2024-07-29,3321.52
92410,425,2024-08-29,219158.01
110350,506,2025-03-11,261218.13
122088,554,2024-09-06,407501.04
